# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5564.13,0,2.15516,0,1,1,-5551.69,-0.249566,1.02364,0.499345,0.161991,-0.0874024,-0.00934076,-3.83012,-1.16119,3.13908,-4.78059,0.91401,2.91676,0.382483,-0.00328655,0.884087,-0.249566,1.02364,0.499345,0.161991,-0.0874024,-0.00934076,-6.83012,-1.16119,0.139077,-7.78059,0.91401,-0.0832425,0.382483,-0.00328655,0.884087
5564.61,0.0831796,0.314552,2,7,0,-5554.32,-0.219227,1.04925,0.423706,0.16274,-0.0718394,0.00163655,-3.81187,-1.13858,3.13419,-4.7898,0.938685,2.95426,0.35249,-0.0137666,0.89537,-0.219227,1.04925,0.423706,0.16274,-0.0718394,0.00163655,-6.81187,-1.13858,0.13419,-7.7898,0.938685,-0.045744,0.35249,-0.0137666,0.89537
5558.98,0.998296,0.0356133,7,255,0,-5550.24,-0.204807,0.942751,0.464888,0.186753,-0.124492,-0.0475871,-3.66107,-1.30004,2.77749,-4.75946,0.888251,2.90385,0.378924,-0.0213062,0.939988,-0.204807,0.942751,0.464888,0.186753,-0.124492,-0.0475871,-6.66107,-1.30004,-0.222511,-7.75946,0.888251,-0.096152,0.378924,-0.0213062,0.939988
5562.51,0.984693,0.0462237,7,127,0,-5551.53,-0.355882,1.26688,0.519593,0.163393,-0.0712308,0.053251,-3.76923,-1.20255,3.16033,-4.74891,0.952538,2.98012,0.375915,-0.0634297,0.84971,-0.355882,1.26688,0.519593,0.163393,-0.0712308,0.053251,-6.76923,-1.20255,0.160332,-7.74891,0.952538,-0.0198759,0.375915,-0.0634297,0.84971
5564.94,0.999647,0.0674449,6,63,0,-5557.59,-0.33682,1.2257,0.452954,0.14126,-0.0724908,0.0888406,-3.7897,-1.12529,3.10243,-4.84792,0.904829,3.0396,0.319022,-0.0945315,0.925466,-0.33682,1.2257,0.452954,0.14126,-0.0724908,0.0888406,-6.7897,-1.12529,0.102427,-7.84792,0.904829,0.0395955,0.319022,-0.0945315,0.925466
5562.34,0.982875,0.112798,5,63,0,-5553.76,0.0223413,0.851764,0.175796,0.145795,0.0658266,0.0325187,-3.82705,-0.938862,3.0706,-4.81243,1.19211,3.00326,0.409832,-0.0763141,0.878527,0.0223413,0.851764,0.175796,0.145795,0.0658266,0.0325187,-6.82705,-0.938862,0.0705986,-7.81243,1.19211,0.0032637,0.409832,-0.0763141,0.878527
5562.04,0.397134,0.189373,5,31,0,-5551.99,0.0826375,0.981958,-0.259454,0.137532,0.0167326,-0.016372,-3.78254,-0.948025,2.89942,-4.82728,0.994462,3.01124,0.39642,0.0465428,0.912848,0.0826375,0.981958,-0.259454,0.137532,0.0167326,-0.016372,-6.78254,-0.948025,-0.100578,-7.82728,0.994462,0.0112404,0.39642,0.0465428,0.912848
5560.77,0.990598,0.0520857,6,63,0,-5553.5,0.00364149,1.41624,0.0450775,0.124463,0.0692323,0.0719092,-3.88281,-0.955755,3.13879,-4.83621,1.07328,2.98414,0.425692,0.0399654,0.875747,0.00364149,1.41624,0.0450775,0.124463,0.0692323,0.0719092,-6.88281,-0.955755,0.138793,-7.83621,1.07328,-0.0158591,0.425692,0.0399654,0.875747
5566.57,0.976599,0.0933299,5,31,0,-5552.82,0.0747402,1.12564,0.0114852,0.133848,0.0196463,0.0731628,-3.85465,-0.985073,3.12722,-4.8317,1.08753,3.03421,0.437243,0.0295308,0.953994,0.0747402,1.12564,0.0114852,0.133848,0.0196463,0.0731628,-6.85465,-0.985073,0.127223,-7.8317,1.08753,0.0342142,0.437243,0.0295308,0.953994
5564.24,0.892394,0.162399,5,31,0,-5557.44,-0.348148,1.30379,0.464554,0.160916,-0.0559307,-0.0284907,-3.76907,-1.14234,2.96819,-4.77899,0.995472,2.79867,0.314872,-0.0532847,1.01181,-0.348148,1.30379,0.464554,0.160916,-0.0559307,-0.0284907,-6.76907,-1.14234,-0.0318094,-7.77899,0.995472,-0.201327,0.314872,-0.0532847,1.01181
5568.43,0.905569,0.218107,4,15,0,-5559.46,-0.0438655,1.0917,0.0310012,0.110523,-0.0433608,0.0622925,-3.82579,-1.08832,3.0155,-4.85519,1.01719,3.0355,0.379706,-0.0782061,0.876545,-0.0438655,1.0917,0.0310012,0.110523,-0.0433608,0.0622925,-6.82579,-1.08832,0.015501,-7.85519,1.01719,0.0355044,0.379706,-0.0782061,0.876545
5568.56,0.127391,0.30635,3,11,1,-5561.73,-0.0713842,1.13047,0.0483253,0.102079,-0.0313979,0.0726685,-3.81819,-1.04008,2.98579,-4.87599,1.00681,3.0656,0.379285,-0.0578941,0.876292,-0.0713842,1.13047,0.0483253,0.102079,-0.0313979,0.0726685,-6.81819,-1.04008,-0.0142119,-7.87599,1.00681,0.0656001,0.379285,-0.0578941,0.876292
5568.82,0.996496,0.0375295,7,127,0,-5562.34,-0.0597034,1.13616,0.322313,0.104118,-0.0288663,0.0377691,-3.89193,-1.03945,3.10539,-4.89201,0.985306,3.00377,0.373428,-0.078217,0.871101,-0.0597034,1.13616,0.322313,0.104118,-0.0288663,0.0377691,-6.89193,-1.03945,0.105389,-7.89201,0.985306,0.0037724,0.373428,-0.078217,0.871101
5568.87,0.98487,0.0708644,6,63,0,-5563.95,-0.0808169,1.09639,0.251156,0.0937383,-0.035284,0.149853,-3.90539,-1.13242,3.29193,-4.87875,0.979668,3.11035,0.341218,-0.0442145,0.914375,-0.0808169,1.09639,0.251156,0.0937383,-0.035284,0.149853,-6.90539,-1.13242,0.291929,-7.87875,0.979668,0.110346,0.341218,-0.0442145,0.914375
5564.79,0.832805,0.1285,5,31,0,-5562.29,0.01843,1.02797,-0.080422,0.105835,-0.0975198,0.191955,-3.86638,-1.22951,3.33955,-4.86067,0.88663,3.08327,0.390564,-0.00923026,0.892978,0.01843,1.02797,-0.080422,0.105835,-0.0975198,0.191955,-6.86638,-1.22951,0.339554,-7.86067,0.88663,0.0832716,0.390564,-0.00923026,0.892978
5565.22,0.995113,0.145083,5,31,0,-5558.39,-0.196034,1.09779,0.308296,0.0265134,0.0197493,0.186992,-3.98786,-1.01622,3.33402,-4.96735,1.0309,3.19283,0.382758,0.014151,0.925588,-0.196034,1.09779,0.308296,0.0265134,0.0197493,0.186992,-6.98786,-1.01622,0.334021,-7.96735,1.0309,0.192831,0.382758,0.014151,0.925588
5565.99,0.863376,0.268849,4,31,0,-5558.34,-0.00751826,1.13302,-0.152479,0.10625,-0.0874,0.141567,-3.85049,-1.1291,3.21964,-4.85072,0.891433,3.04161,0.332219,-0.132754,0.873236,-0.00751826,1.13302,-0.152479,0.10625,-0.0874,0.141567,-6.85049,-1.1291,0.219642,-7.85072,0.891433,0.0416146,0.332219,-0.132754,0.873236
5565.99,0.000678876,0.331415,1,3,0,-5559.93,-0.00751826,1.13302,-0.152479,0.10625,-0.0874,0.141567,-3.85049,-1.1291,3.21964,-4.85072,0.891433,3.04161,0.332219,-0.132754,0.873236,-0.00751826,1.13302,-0.152479,0.10625,-0.0874,0.141567,-6.85049,-1.1291,0.219642,-7.85072,0.891433,0.0416146,0.332219,-0.132754,0.873236
5564.49,0.999091,0.0304651,7,255,0,-5555.09,-0.196891,1.16258,0.0703698,0.116548,-0.0682866,0.0879061,-3.83088,-1.16219,3.16491,-4.85194,0.878419,2.96519,0.448904,0.220723,1.09841,-0.196891,1.16258,0.0703698,0.116548,-0.0682866,0.0879061,-6.83088,-1.16219,0.16491,-7.85194,0.878419,-0.0348112,0.448904,0.220723,1.09841
5569.03,0.987042,0.0571825,6,63,0,-5558.85,-0.071463,1.22331,-0.0300833,0.0894917,-0.00876458,0.0883345,-3.88544,-0.995513,3.07775,-4.86126,1.02046,2.99056,0.364864,0.0485306,1.01914,-0.071463,1.22331,-0.0300833,0.0894917,-0.00876458,0.0883345,-6.88544,-0.995513,0.0777544,-7.86126,1.02046,-0.00943549,0.364864,0.0485306,1.01914
5567.77,0.984092,0.102583,5,31,0,-5564.3,0.0289446,1.18564,0.00612995,0.126851,0.0112796,0.0737648,-3.87487,-1.04924,3.16582,-4.82091,1.01167,3.00861,0.332152,0.051232,1.07112,0.0289446,1.18564,0.00612995,0.126851,0.0112796,0.0737648,-6.87487,-1.04924,0.165817,-7.82091,1.01167,0.00860962,0.332152,0.051232,1.07112
5566.38,0.554594,0.180763,5,31,0,-5561.06,-0.169052,1.0661,0.423943,0.0911934,-0.0510941,0.0483996,-3.8204,-1.09936,2.99715,-4.88725,0.918398,3.01189,0.390147,-0.0473373,0.915317,-0.169052,1.0661,0.423943,0.0911934,-0.0510941,0.0483996,-6.8204,-1.09936,-0.00284671,-7.88725,0.918398,0.0118936,0.390147,-0.0473373,0.915317
5566.41,0.999991,0.0905683,6,63,0,-5561.71,-0.124739,0.96651,0.335421,0.116996,-0.0696074,0.0368803,-3.8222,-1.12666,3.07168,-4.84826,0.906944,3.03695,0.414419,-0.0279633,0.802546,-0.124739,0.96651,0.335421,0.116996,-0.0696074,0.0368803,-6.8222,-1.12666,0.0716804,-7.84826,0.906944,0.0369453,0.414419,-0.0279633,0.802546
5567.95,0.764074,0.16577,5,31,0,-5560.11,-0.0524418,1.00516,0.31453,0.11069,-0.0585637,0.065096,-3.82792,-1.14732,3.08961,-4.85815,0.92813,2.9816,0.409634,-0.0318851,0.815474,-0.0524418,1.00516,0.31453,0.11069,-0.0585637,0.065096,-6.82792,-1.14732,0.0896101,-7.85815,0.92813,-0.0184024,0.409634,-0.0318851,0.815474
5566.8,0.946298,0.153083,5,63,0,-5562.44,-0.12427,1.12115,-0.0459987,0.140596,0.00828722,0.0128402,-3.78051,-1.01515,3.00109,-4.80563,1.01729,2.91551,0.411972,-0.0296882,0.811214,-0.12427,1.12115,-0.0459987,0.140596,0.00828722,0.0128402,-6.78051,-1.01515,0.00109154,-7.80563,1.01729,-0.0844855,0.411972,-0.0296882,0.811214
5565.98,0.729459,0.23724,5,63,0,-5558.68,-0.134316,1.08664,0.208777,0.0348865,-0.055822,0.238887,-4.00597,-1.16246,3.45973,-4.9374,0.956261,3.2172,0.339242,-0.00392453,1.00997,-0.134316,1.08664,0.208777,0.0348865,-0.055822,0.238887,-7.00597,-1.16246,0.459726,-7.9374,0.956261,0.217199,0.339242,-0.00392453,1.00997
5566.24,0.805335,0.198501,5,31,0,-5559.49,0.0809913,1.20923,-0.201923,0.0539978,-0.026744,0.147079,-3.94793,-1.02692,3.22912,-4.90661,0.944852,3.08554,0.309109,-0.071107,0.964905,0.0809913,1.20923,-0.201923,0.0539978,-0.026744,0.147079,-6.94793,-1.02692,0.229116,-7.90661,0.944852,0.0855359,0.309109,-0.071107,0.964905
5567.53,0.89726,0.205801,4,15,0,-5562.02,0.0587171,1.2498,-0.202699,0.0663333,-0.0251753,0.149192,-3.94042,-1.06104,3.19768,-4.89419,0.995134,3.0575,0.390141,-0.0240022,0.928107,0.0587171,1.2498,-0.202699,0.0663333,-0.0251753,0.149192,-6.94042,-1.06104,0.19768,-7.89419,0.995134,0.0574969,0.390141,-0.0240022,0.928107
5567.21,0.310917,0.274876,4,31,0,-5560.48,0.0469798,0.922131,0.149598,0.118127,-0.0831799,0.0676453,-3.81434,-1.20552,3.08012,-4.83819,0.890149,2.95317,0.327857,-0.0518649,1.00455,0.0469798,0.922131,0.149598,0.118127,-0.0831799,0.0676453,-6.81434,-1.20552,0.080118,-7.83819,0.890149,-0.0468261,0.327857,-0.0518649,1.00455
5563.57,0.908126,0.0733441,5,31,0,-5559.08,0.0374247,0.820187,0.182692,0.126475,-0.108427,0.0719609,-3.79995,-1.17026,3.0399,-4.84008,0.85829,2.96635,0.319997,-0.0448552,0.940866,0.0374247,0.820187,0.182692,0.126475,-0.108427,0.0719609,-6.79995,-1.17026,0.0399032,-7.84008,0.85829,-0.0336457,0.319997,-0.0448552,0.940866
5564.91,0.998652,0.101276,6,63,0,-5558.42,-0.0977493,1.35156,0.0634606,0.160519,-0.0163927,0.130251,-3.7851,-1.10262,3.24121,-4.81078,0.980624,3.09234,0.436105,0.0319327,0.914535,-0.0977493,1.35156,0.0634606,0.160519,-0.0163927,0.130251,-6.7851,-1.10262,0.241212,-7.81078,0.980624,0.0923433,0.436105,0.0319327,0.914535
5562.66,0.764933,0.177519,4,31,0,-5556.46,-0.150684,0.938316,0.151003,0.0489764,-0.0576083,0.0568199,-3.93374,-1.07687,3.03367,-4.92572,0.887101,2.92365,0.311234,0.0325987,1.1215,-0.150684,0.938316,0.151003,0.0489764,-0.0576083,0.0568199,-6.93374,-1.07687,0.0336743,-7.92572,0.887101,-0.0763486,0.311234,0.0325987,1.1215
5563.23,0.868361,0.165124,4,15,0,-5555.27,-0.161617,0.957162,0.177767,0.0597644,-0.068024,0.0635436,-3.93079,-1.06237,3.04039,-4.92563,0.890727,2.95954,0.319415,0.0387995,1.12963,-0.161617,0.957162,0.177767,0.0597644,-0.068024,0.0635436,-6.93079,-1.06237,0.0403934,-7.92563,0.890727,-0.0404606,0.319415,0.0387995,1.12963
5563.22,0.951788,0.202263,5,31,0,-5553.71,0.212475,0.948915,-0.129661,0.198428,-0.00291489,0.00363581,-3.69033,-1.03778,2.90368,-4.768,1.01812,2.99448,0.430608,-0.054522,0.822548,0.212475,0.948915,-0.129661,0.198428,-0.00291489,0.00363581,-6.69033,-1.03778,-0.096316,-7.768,1.01812,-0.00552353,0.430608,-0.054522,0.822548
5563.22,6.27487e-05,0.307514,2,5,1,-5553.82,0.212475,0.948915,-0.129661,0.198428,-0.00291489,0.00363581,-3.69033,-1.03778,2.90368,-4.768,1.01812,2.99448,0.430608,-0.054522,0.822548,0.212475,0.948915,-0.129661,0.198428,-0.00291489,0.00363581,-6.69033,-1.03778,-0.096316,-7.768,1.01812,-0.00552353,0.430608,-0.054522,0.822548
5564.21,0.989205,0.0387863,7,127,0,-5552.72,-0.19757,0.940113,0.149342,0.174245,0.0763478,0.0212969,-3.78211,-0.892774,2.99576,-4.75747,1.14785,2.91575,0.352003,-0.0875789,0.906309,-0.19757,0.940113,0.149342,0.174245,0.0763478,0.0212969,-6.78211,-0.892774,-0.00424141,-7.75747,1.14785,-0.0842455,0.352003,-0.0875789,0.906309
5562.73,0.958341,0.0653703,6,63,0,-5551.94,-0.0569302,0.931076,0.111322,0.152392,0.104779,0.038516,-3.77215,-0.817943,2.97097,-4.84362,1.18296,3.06854,0.339428,-0.0856763,0.909741,-0.0569302,0.931076,0.111322,0.152392,0.104779,0.038516,-6.77215,-0.817943,-0.0290265,-7.84362,1.18296,0.0685436,0.339428,-0.0856763,0.909741
5562.56,0.942977,0.100953,5,31,0,-5552.95,-0.104412,1.04279,-0.0347351,0.11732,0.131074,0.0581811,-3.8619,-0.769687,3.03081,-4.83346,1.24208,2.97843,0.35587,-0.113303,0.883755,-0.104412,1.04279,-0.0347351,0.11732,0.131074,0.0581811,-6.8619,-0.769687,0.0308057,-7.83346,1.24208,-0.0215703,0.35587,-0.113303,0.883755
5565.46,0.911442,0.148914,5,31,0,-5555.77,0.0563629,0.930545,0.0807128,0.0833385,0.0667442,0.0596607,-3.89406,-0.915241,3.00542,-4.90313,1.12819,3.07359,0.340317,-0.0640737,0.994278,0.0563629,0.930545,0.0807128,0.0833385,0.0667442,0.0596607,-6.89406,-0.915241,0.00541893,-7.90313,1.12819,0.0735891,0.340317,-0.0640737,0.994278
5560.98,0.491817,0.201616,5,31,0,-5554.68,-0.0324479,0.966737,-0.0464756,0.141189,-0.117608,0.17433,-3.78341,-1.29031,3.30895,-4.83275,0.856839,3.26709,0.40446,0.0491714,0.932201,-0.0324479,0.966737,-0.0464756,0.141189,-0.117608,0.17433,-6.78341,-1.29031,0.308955,-7.83275,0.856839,0.267089,0.40446,0.0491714,0.932201
5567.32,0.997298,0.0947349,6,63,0,-5552.57,-0.181919,1.21297,0.362969,0.124115,-0.0540848,0.00834163,-3.81309,-1.06294,2.90736,-4.86268,0.943413,2.93652,0.330726,-0.0489988,0.965688,-0.181919,1.21297,0.362969,0.124115,-0.0540848,0.00834163,-6.81309,-1.06294,-0.0926432,-7.86268,0.943413,-0.0634815,0.330726,-0.0489988,0.965688
5569.08,0.983918,0.158661,5,47,0,-5562.94,0.0390266,1.04551,0.063005,0.100834,-0.0382302,0.158258,-3.88211,-1.12426,3.26191,-4.87827,1.01486,3.16613,0.394681,0.00379911,0.933376,0.0390266,1.04551,0.063005,0.100834,-0.0382302,0.158258,-6.88211,-1.12426,0.261912,-7.87827,1.01486,0.166128,0.394681,0.00379911,0.933376
5560.85,0.171653,0.255126,4,15,0,-5556.83,-0.26076,0.980779,0.385602,0.0265952,-0.0744728,0.157241,-4.0265,-1.13813,3.26173,-4.96395,0.89596,3.07614,0.344013,0.049989,1.09847,-0.26076,0.980779,0.385602,0.0265952,-0.0744728,0.157241,-7.0265,-1.13813,0.261729,-7.96395,0.89596,0.07614,0.344013,0.049989,1.09847
5563.95,0.99663,0.0553847,6,63,0,-5553.59,-0.116464,0.987426,0.465448,0.0589229,-0.0892296,0.211801,-3.96599,-1.19313,3.40787,-4.89884,0.860115,3.06543,0.366748,0.0539967,1.03115,-0.116464,0.987426,0.465448,0.0589229,-0.0892296,0.211801,-6.96599,-1.19313,0.40787,-7.89884,0.860115,0.0654314,0.366748,0.0539967,1.03115
5569.28,0.974924,0.0919119,5,31,0,-5558.94,0.013279,1.00393,0.156996,0.0761946,-0.0835711,0.166968,-3.87719,-1.15923,3.23443,-4.896,0.913022,3.10592,0.357892,-0.00837078,0.971673,0.013279,1.00393,0.156996,0.0761946,-0.0835711,0.166968,-6.87719,-1.15923,0.234426,-7.896,0.913022,0.105923,0.357892,-0.00837078,0.971673
5567.75,0.979582,0.143676,5,31,0,-5564.41,-0.0645076,1.18442,0.187027,0.102385,0.0912766,0.0397405,-3.87776,-0.885055,3.02583,-4.87374,1.13249,3.02345,0.393242,-0.0355698,0.862281,-0.0645076,1.18442,0.187027,0.102385,0.0912766,0.0397405,-6.87776,-0.885055,0.0258308,-7.87374,1.13249,0.0234529,0.393242,-0.0355698,0.862281
5567.34,0.494727,0.225697,5,31,0,-5560.71,0.0417074,1.2011,-0.022316,0.118972,0.043844,0.0165032,-3.85137,-0.967597,3.02526,-4.85365,1.12157,3.00676,0.414354,-0.0513581,0.896037,0.0417074,1.2011,-0.022316,0.118972,0.043844,0.0165032,-6.85137,-0.967597,0.0252639,-7.85365,1.12157,0.00675834,0.414354,-0.0513581,0.896037
5568.39,0.975012,0.110633,5,63,0,-5561.91,-0.0644976,1.23874,0.00584488,0.165363,0.052291,-0.0679236,-3.76803,-0.892691,2.86217,-4.78238,1.05571,2.851,0.370121,0.00166487,0.951809,-0.0644976,1.23874,0.00584488,0.165363,0.052291,-0.0679236,-6.76803,-0.892691,-0.137828,-7.78238,1.05571,-0.149,0.370121,0.00166487,0.951809
5568.23,0.807406,0.171138,5,31,0,-5561.61,-0.168762,1.12075,0.143271,0.158756,-0.00620333,-0.0861294,-3.76617,-0.977171,2.83843,-4.81088,0.950891,2.8235,0.388433,0.0260517,0.986704,-0.168762,1.12075,0.143271,0.158756,-0.00620333,-0.0861294,-6.76617,-0.977171,-0.161574,-7.81088,0.950891,-0.176497,0.388433,0.0260517,0.986704
# Adaptation terminated
# Step size = 0.135119
# Diagonal elements of inverse mass matrix:
# 0.017138, 0.0180897, 0.0488207, 0.0010954, 0.00243406, 0.00385724, 0.00335493, 0.00804762, 0.00919674, 0.00181232, 0.00531076, 0.0105366, 0.00112491, 0.00246702, 0.00469925
5563.53,0.896714,0.135119,4,31,0,-5557.67,-0.181207,1.00502,0.0523586,0.15271,-0.0118619,-0.0282876,-3.72285,-1.07248,2.79558,-4.7924,1.0538,2.91966,0.363089,0.0320795,0.99462,-0.181207,1.00502,0.0523586,0.15271,-0.0118619,-0.0282876,-6.72285,-1.07248,-0.20442,-7.7924,1.0538,-0.0803378,0.363089,0.0320795,0.99462
5562.83,0.85867,0.135119,4,31,0,-5552.06,-0.206513,1.08685,0.626966,0.168357,0.0207891,-0.0972074,-3.75086,-0.942777,2.83781,-4.81315,0.992592,2.8067,0.446724,0.039548,0.92366,-0.206513,1.08685,0.626966,0.168357,0.0207891,-0.0972074,-6.75086,-0.942777,-0.162188,-7.81315,0.992592,-0.193302,0.446724,0.039548,0.92366
5564.45,0.756469,0.135119,4,15,0,-5553.58,-0.251826,1.12403,0.172897,0.122897,0.000537503,-0.0260037,-3.826,-1.04174,2.83996,-4.8153,1.00522,2.89533,0.397475,0.0446555,0.991304,-0.251826,1.12403,0.172897,0.122897,0.000537503,-0.0260037,-6.826,-1.04174,-0.160041,-7.8153,1.00522,-0.104669,0.397475,0.0446555,0.991304
5565.8,0.926918,0.135119,5,63,0,-5550.06,0.0514912,1.10617,-0.181006,0.133766,0.0296501,0.0840305,-3.87057,-1.04645,3.18965,-4.80595,1.05399,2.99833,0.391168,-0.0604145,0.870354,0.0514912,1.10617,-0.181006,0.133766,0.0296501,0.0840305,-6.87057,-1.04645,0.189646,-7.80595,1.05399,-0.00166884,0.391168,-0.0604145,0.870354
5566,0.991069,0.135119,5,31,0,-5561.99,-0.0219531,1.08279,0.0356614,0.0968662,-0.00206553,0.0346575,-3.82185,-1.07283,2.95078,-4.88044,0.981596,3.01019,0.3141,-0.0524227,0.972552,-0.0219531,1.08279,0.0356614,0.0968662,-0.00206553,0.0346575,-6.82185,-1.07283,-0.049221,-7.88044,0.981596,0.0101863,0.3141,-0.0524227,0.972552
5568.18,0.931238,0.135119,4,31,0,-5557.9,0.0302196,1.20533,-0.102947,0.11051,0.0136796,0.029331,-3.80892,-1.02757,2.97176,-4.87747,0.990854,2.96682,0.367578,-0.00820266,0.981192,0.0302196,1.20533,-0.102947,0.11051,0.0136796,0.029331,-6.80892,-1.02757,-0.028238,-7.87747,0.990854,-0.0331769,0.367578,-0.00820266,0.981192
5561.52,0.992279,0.135119,5,31,0,-5558.74,-0.0110532,0.90911,0.0995893,0.212473,0.0238346,0.0452244,-3.71411,-1.06603,3.12473,-4.71379,1.02937,2.95279,0.400242,0.0436143,0.999049,-0.0110532,0.90911,0.0995893,0.212473,0.0238346,0.0452244,-6.71411,-1.06603,0.124725,-7.71379,1.02937,-0.0472086,0.400242,0.0436143,0.999049
5568.71,0.928427,0.135119,4,31,0,-5552.45,-0.0628789,1.21438,0.278393,0.162184,-0.0239791,-0.0463765,-3.76426,-1.10763,2.93115,-4.77499,0.979052,2.85749,0.339808,0.0296233,1.06529,-0.0628789,1.21438,0.278393,0.162184,-0.0239791,-0.0463765,-6.76426,-1.10763,-0.0688513,-7.77499,0.979052,-0.142514,0.339808,0.0296233,1.06529
5567.78,0.890992,0.135119,5,63,0,-5559.83,-0.167585,1.06959,0.146471,0.125893,-0.0445499,0.00309709,-3.83863,-1.09613,3.00627,-4.84708,0.954099,2.9475,0.297177,-0.108133,0.985615,-0.167585,1.06959,0.146471,0.125893,-0.0445499,0.00309709,-6.83863,-1.09613,0.00627418,-7.84708,0.954099,-0.0524973,0.297177,-0.108133,0.985615
5569.55,0.833095,0.135119,5,31,0,-5563.15,-0.1385,1.06873,0.316542,0.138974,0.0249225,-0.00813928,-3.82487,-1.01775,2.99337,-4.84404,1.0258,2.9534,0.396829,-0.0113685,0.90735,-0.1385,1.06873,0.316542,0.138974,0.0249225,-0.00813928,-6.82487,-1.01775,-0.00663237,-7.84404,1.0258,-0.0465958,0.396829,-0.0113685,0.90735
5569.57,0.985669,0.135119,5,31,0,-5565.37,-0.0153138,1.15123,-0.0908721,0.167333,-0.0360909,-0.0517326,-3.75587,-1.06126,2.92998,-4.76938,0.986675,2.80889,0.341746,0.00244422,1.03563,-0.0153138,1.15123,-0.0908721,0.167333,-0.0360909,-0.0517326,-6.75587,-1.06126,-0.0700208,-7.76938,0.986675,-0.191106,0.341746,0.00244422,1.03563
5567.14,0.98276,0.135119,4,31,0,-5563.23,-0.189221,1.24558,0.311418,0.164721,-0.0539155,-0.0721994,-3.75691,-1.07477,2.84107,-4.79123,0.940854,2.79226,0.307314,0.058485,1.1367,-0.189221,1.24558,0.311418,0.164721,-0.0539155,-0.0721994,-6.75691,-1.07477,-0.158933,-7.79123,0.940854,-0.207736,0.307314,0.058485,1.1367
5567.12,0.832124,0.135119,6,63,0,-5560.84,-0.109526,1.21369,0.126276,0.0997485,-0.0493121,0.0847403,-3.86761,-1.13182,3.12672,-4.88006,0.944389,2.98282,0.343721,-0.138996,0.847132,-0.109526,1.21369,0.126276,0.0997485,-0.0493121,0.0847403,-6.86761,-1.13182,0.126725,-7.88006,0.944389,-0.0171761,0.343721,-0.138996,0.847132
5568.53,0.87838,0.135119,5,31,0,-5557.76,-0.04974,0.97082,0.013794,0.107441,-0.0419729,0.0444157,-3.89163,-1.10145,3.16433,-4.86592,0.947949,2.98618,0.354494,-0.098119,0.900489,-0.04974,0.97082,0.013794,0.107441,-0.0419729,0.0444157,-6.89163,-1.10145,0.164326,-7.86592,0.947949,-0.0138243,0.354494,-0.098119,0.900489
5566.06,0.848379,0.135119,5,63,0,-5559.07,-0.16537,1.23793,0.128459,0.123337,-0.07112,0.0300987,-3.82349,-1.14887,3.07058,-4.87544,0.933136,3.00858,0.333428,0.0887506,1.12079,-0.16537,1.23793,0.128459,0.123337,-0.07112,0.0300987,-6.82349,-1.14887,0.07058,-7.87544,0.933136,0.00857663,0.333428,0.0887506,1.12079
5567.68,0.993329,0.135119,5,63,0,-5554.24,-0.023917,1.05967,-0.00243138,0.0827414,0.0572093,0.125776,-3.89899,-0.934349,3.10743,-4.89919,1.06487,3.15825,0.399009,0.0413308,0.938542,-0.023917,1.05967,-0.00243138,0.0827414,0.0572093,0.125776,-6.89899,-0.934349,0.107434,-7.89919,1.06487,0.158249,0.399009,0.0413308,0.938542
5562.22,0.810719,0.135119,5,31,0,-5551.67,-0.102129,1.21369,0.171439,0.128379,0.0805602,0.150666,-3.86251,-0.859088,3.23322,-4.81658,1.13404,3.07318,0.368507,-0.123349,0.877177,-0.102129,1.21369,0.171439,0.128379,0.0805602,0.150666,-6.86251,-0.859088,0.233225,-7.81658,1.13404,0.0731834,0.368507,-0.123349,0.877177
5565.04,0.928837,0.135119,5,31,0,-5555.94,-0.0306376,1.15952,-0.0223522,0.118922,0.021012,0.0569921,-3.83809,-0.997736,2.97594,-4.87046,1.09035,3.08516,0.422325,-0.0897321,0.771989,-0.0306376,1.15952,-0.0223522,0.118922,0.021012,0.0569921,-6.83809,-0.997736,-0.0240556,-7.87046,1.09035,0.0851612,0.422325,-0.0897321,0.771989
