ID,logprep
US1AZPM0245,-0.300669267978592
US1AZPM0247,-0.437421944627263
US1AZPM0250,-0.644869180294155
US1AZPM0263,-0.497474290591126
US1AZPM0273,-0.533940181065563
US1AZPM0292,-0.195962560778185
US1AZPM0304,-0.0896541622599967
US1AZPM0318,-0.484298869432562
US1AZPN0020,-0.939405289173728
US1AZPN0033,-1.24793592774705
US1AZPN0073,-1.34315247897587
US1AZSC0010,-0.0707224769916408
US1AZSC0013,0.110348057168865
US1AZYM0007,-3.19759842642092
US1AZYV0001,-0.283747172007084
US1AZYV0030,-0.533940181065563
US1AZYV0055,-0.41967854535822
US1AZYV0136,-0.797313666225164
US1AZYV0142,0.108902622082226
US1CAAL0018,0.323329411182019
US1CAAL0030,0.285865908094231
US1CAAM0009,0.937673387939557
US1CABT0002,0.535832899669217
US1CABT0026,0.183664740340422
US1CABT0033,0.624874096047135
US1CACC0001,0.0670555121467253
US1CACC0018,0.0911470784077709
US1CACC0028,0.229146999876932
US1CACC0037,-0.00296136977760141
US1CAED0003,0.740015376042408
US1CAED0017,1.02750504830119
US1CAED0021,0.61416797526758
US1CAED0027,1.05108476788912
US1CAFR0026,-0.510825623765991
US1CAHM0009,1.16926447568031
US1CAHM0026,1.28428842760822
US1CAHM0060,1.1043306745151
US1CAIN0002,-0.90759211563373
US1CAIN0009,-1.30179509741978
US1CAIN0013,-1.30774159660751
US1CAKG0004,-0.902939398699291
US1CAKN0001,-1.06374346301729
US1CAKN0022,-1.21116707995996
US1CALA0001,-0.814768217089552
US1CALA0014,-0.903602748640697
US1CALA0064,-0.848104637357144
US1CALK0009,0.645243719926906
US1CAMA0009,-0.461438266386813
US1CAMC0004,0.481197464280579
US1CAMD0026,0.884500409384248
US1CAMR0025,0.614894983660197
US1CAMT0006,-0.368651134985448
US1CAMT0042,0.368964705888638
US1CAOR0006,-0.72150240631507
US1CAOR0019,-0.980112663944874
US1CAOR0035,-0.902276488499343
US1CAPC0001,1.6404571781107
US1CARV0008,-1.23214368129263
US1CARV0020,-1.32579624951932
US1CARV0027,-1.26208043513322
US1CARV0043,-1.09298300158716
US1CARV0050,-1.03533464274487
US1CARV0058,-1.12890523129251
US1CASA0002,0.330695213044291
US1CASA0030,0.191464222775246
US1CASB0011,-0.436589651612094
US1CASC0001,-0.44536347016845
US1CASC0003,-0.481684488858491
US1CASC0015,-0.162202723961543
US1CASC0032,-0.415189658000159
US1CASC0040,0.722549377993402
US1CASC0057,-0.123140101078135
US1CASD0001,-0.965887673013527
US1CASD0004,-0.814161236797775
US1CASD0006,-0.769656710739263
US1CASD0009,-1.05675856849533
US1CASD0012,-0.841223158840732
US1CASD0015,-1.1414524473446
US1CASD0018,-1.29392104098888
US1CASD0023,-1.11241681158002
US1CASD0024,-1.32579624951932
US1CASD0030,-1.07470676781456
US1CASD0035,-0.860739044208914
US1CASD0040,-0.898308229323723
US1CASD0047,-1.44269404958202
US1CASD0049,-1.05135940381756
US1CASD0052,-0.894355655007899
US1CASD0055,-1.49764650644598
US1CASD0061,-0.972263890152803
US1CASD0063,-0.745572977899795
US1CASD0074,-0.958149329790356
US1CASD0080,-0.849360918929405
US1CASD0086,-0.939405289173728
US1CASD0090,-0.978681024473437
US1CASD0097,-1.04217097776316
US1CASD0099,-0.799703153622545
US1CASD0101,-0.911597461442405
US1CASD0104,-0.284461457751739
US1CASD0105,-0.822080863935838
US1CASD0110,-1.39819282491151
US1CASD0115,-1.75689064357723
US1CASD0120,-1.16530366316678
US1CASD0128,-0.858833676849368
US1CASD0130,-3.42568840167045
US1CASD0132,-0.296321435042489
US1CASD0133,-1.24700003624215
US1CASD0146,-1.15330694687915
US1CASD0148,-0.837489489288684
US1CASD0154,-0.664006045652446
US1CASH0071,0.475031291922701
US1CASJ0001,-0.0258693799784171
US1CASJ0005,-0.0849606951519004
US1CASJ0011,-0.28018337636066
US1CASK0010,-0.413562318340784
US1CASM0001,0.33973112956582
US1CASM0006,-0.182321556793955
US1CASM0022,0.30843301655682
US1CASM0032,-0.190744023168651
US1CASN0016,0.82693055756277
US1CASN0071,0.443099231062104
US1CASN0080,0.538660422759435
US1CASN0089,0.570766900200685
US1CASN0112,0.407613336646454
US1CASR0014,-1.26398157639024
US1CASR0026,-1.38952538170134
US1CASR0029,-0.529365607671726
US1CASR0034,-0.776061390565505
US1CASR0055,-0.125880245889003
US1CASR0058,0.284046439281363
US1CASS0001,-0.0336235035715682
US1CAST0007,-0.458457638248675
US1CATL0011,-0.0655426092947988
US1CAVT0001,-0.661398482245365
US1CAVT0002,-0.774310587667152
US1CAYB0001,1.25230203278774
US1CAYB0003,0.238296973279095
US1CAYL0009,-0.168545910469625
US1CAYL0021,-0.18038794355856
US1COAD0087,-0.26360158877738
US1COAD0100,-0.00323102058144642
US1COAD0127,-0.192046106685949
US1COAD0216,-0.318252138536459
US1COAR0273,0.0191699161077203
US1COBA0023,-0.216779436717642
US1COBO0002,0.0886900747147188
US1COBO0004,0.189241999638529
US1COBO0022,0.0950657706622064
US1COBO0072,0.278568085314075
US1COBO0143,-0.0887724575739274
US1COBO0202,0.415628340814383
US1COBO0286,0.239990095376684
US1COCC0001,0.230855671800549
US1COCF0015,-0.529365607671726
US1COCU0028,-0.0532760170311402
US1CODG0032,-0.0493144951552885
US1CODG0074,-0.0110826921624178
US1CODL0025,-0.472587610011661
US1CODL0049,-0.988023528645753
US1CODN0074,-0.167591863648969
US1CODR0003,-0.785451130915344
US1COEG0037,0.0346091865477166
US1COEP0055,-0.0655426092947988
US1COEP0068,0.0322693960613099
US1COEP0189,0.0817781735857486
US1COEP0333,-0.0355714657848677
US1COEP0337,-0.153389320988949
US1COEP0374,-0.425420972951069
US1COFM0021,-0.474313980746858
US1COGF0002,-0.538075266213366
US1COGN0018,0.470675446536707
US1COGR0052,-0.251084040075763
US1COJF0063,0.315124637668869
US1COJF0128,0.160581570157549
US1COJF0157,0.224862503177094
US1COJF0212,0.152305660853689
US1COJF0240,-0.136916532031889
US1COJF0290,0.0322693960613099
US1COJF0333,0.304475749817618
US1COJF0395,0.123263807150354
US1COJF0399,-0.0661168269390579
US1COJF0457,-0.0272496424473755
US1COJK0023,0.413497279805429
US1COKC0050,-0.120710704195461
US1COLA0012,-0.0403180892437824
US1COLA0033,-0.0920091824829621
US1COLG0040,0.402773316442453
US1COLN0018,-0.767337869120514
US1COLN0054,-0.403853504213823
US1COLP0022,-0.510825623765991
US1COLP0079,0.245052329346817
US1COLP0098,-0.17845806196891
US1COLR0036,-0.118287194981405
US1COLR0075,0.0477655739158644
US1COLR0140,0.0862270192823211
US1COLR0255,-0.0181749204719097
US1COLR0259,0.143029156483397
US1COLR0273,0.115151140369954
US1COLR0311,0.138124323574274
US1COLR0320,0.0223294763980888
US1COLR0340,0.00241643291162858
US1COLR0372,0.0549157575961148
US1COLR0391,0.0428843824644752
US1COLR0412,0.0395308387566352
US1COLR0509,-0.00296136977760141
US1COLR0519,-0.0976246841612786
US1COLR0528,-0.0652556240725679
US1COLR0662,-0.160307587576271
US1COLR0758,-0.137841744125645
US1COLR0767,-0.0211906869796389
US1COLR0849,-0.0592478817860124
US1COLR0854,-0.0675538152593308
US1COLR0918,0.0202242124626263
US1COLR0922,0.0477655739158644
US1COLR1038,0.0700675626167171
US1COLR1049,-0.0756393343303512
US1COLR1100,-0.172690663732993
US1COLR1109,-0.0544107689259545
US1COME0024,-0.81598328406772
US1COME0125,-1.05521297313355
US1COME0137,-0.940093283696909
US1COMR0081,-0.129545491287299
US1COMR0084,-0.274507589573602
US1COMT0005,-1.09780616206259
US1COMT0013,-1.27932224156772
US1COMT0015,-0.966594137189854
US1COPH0037,-0.0311245435039297
US1COPK0046,-0.510825623765991
US1COPK0067,-0.324182474671307
US1COPU0103,-0.822692671847244
US1COPU0109,-0.658278354909121
US1COPU0118,-1.05598547220635
US1CORG0009,-0.525720956712431
US1CORT0053,0.423227564448005
US1COSA0002,-0.836248024200619
US1COSA0011,-0.732625991533733
US1COSA0062,-0.613600873988685
US1COSU0039,0.16697136825632
US1COTL0016,-0.145274420028166
US1COWE0003,-0.251084040075763
US1COWE0127,-0.05782277109876
US1COWE0129,-0.260806338879075
US1COWE0203,0.0408219945202552
US1COWE0340,-0.251775363988537
US1COWE0364,0.0728206615900429
US1COYU0048,0.0879517948731378
US1COYU0052,0.157141594285105
US1COYU0059,0.106972119552168
US1COYU0062,0.264842580481958
US1CTFR0003,1.42743888426736
US1CTFR0009,1.32368945321771
US1CTFR0025,1.40744017196254
US1CTFR0050,1.34988689138498
US1CTHR0011,1.40374867139606
US1CTHR0015,1.38777176384648
US1CTLT0015,1.43604412616902
US1CTNH0016,1.34141789938397
US1CTNH0022,1.40447486386897
US1CTNL0006,1.37514371340038
US1CTNL0010,1.4818488903451
US1CTNL0021,1.37731600398375
US1CTNL0024,1.22960910997156
US1CTTL0015,1.32775928854504
US1CTWN0004,1.41934429579244
US1CTWN0008,1.575703198898
US1DENC0002,1.32704647933388
US1DENC0010,1.31463376390791
US1DESS0006,1.31369476279156
US1DESS0035,1.36928219171089
US1DESS0044,1.25506446548365
US1DESS0064,1.35897565551423
US1FLAL0010,1.48933363639549
US1FLAL0018,1.51807691358657
US1FLBF0002,1.45886505395473
US1FLBV0001,1.48471553254484
US1FLBW0076,1.59971336254211
US1FLCB0012,1.28488362143577
US1FLCY0003,1.39158945710727
US1FLCY0007,1.36476039721539
US1FLDV0003,1.39924773713622
US1FLDV0033,1.35447628821719
US1FLDV0037,1.40216241858493
US1FLES0015,1.69738970730724
US1FLES0026,1.66958171026081
US1FLFL0024,1.53281229890681
US1FLGD0002,1.33159970290885
US1FLHB0004,1.50902332945197
US1FLHB0005,1.38542032334616
US1FLHB0010,1.20292386728701
US1FLHB0044,1.31130717709706
US1FLHB0055,1.38447819676234
US1FLHB0098,1.26793152031221
US1FLHB0130,1.1817107033896
US1FLHL0012,1.20268164856232
US1FLHY0003,1.31960298662122
US1FLIR0022,1.43904492650542
US1FLJF0007,1.61002913547677
US1FLJF0009,1.30978483094057
US1FLLK0003,1.38488207398916
US1FLLK0005,1.31239315005447
US1FLLK0021,1.36441700241101
US1FLLV0009,1.51412235627124
US1FLMD0022,1.56760734495896
US1FLMD0033,1.39105451894674
US1FLMD0069,1.38245636024667
US1FLMN0006,1.18022530948717
US1FLMR0013,1.65360913074724
US1FLMR0018,1.49742449082072
US1FLMR0046,1.50866661125556
US1FLMR0066,1.44615968145717
US1FLOK0029,1.57903412964111
US1FLPB0007,1.6562804566962
US1FLPB0012,1.64082196093869
US1FLPB0081,1.39592525418085
US1FLPK0015,1.33138673304328
US1FLPK0018,1.59339594691233
US1FLPK0032,1.47332253904365
US1FLPN0009,1.23337500175939
US1FLPN0060,1.30396409273676
US1FLPS0006,1.31217604978948
US1FLPT0008,1.66826458747668
US1FLSS0010,1.31210367255932
US1FLST0025,1.26376216279604
US1FLVL0005,1.48404535248502
US1FLVL0044,1.33930700639638
US1GABD0001,1.15284927481444
US1GABR0002,1.13736763300821
US1GACE0012,1.25774286769705
US1GACG0011,1.5077742586576
US1GACK0010,1.36777719758362
US1GACL0006,1.3463959990596
US1GACT0055,1.19489950812026
US1GACW0002,1.41713118547042
US1GACW0009,1.30934944888595
US1GACY0002,1.40875526946928
US1GADH0001,1.2920722987784
US1GAEF0013,1.03488586302027
US1GAEF0017,1.0424969738749
US1GAFN0001,1.70210530696806
US1GAFN0007,1.47584507398941
US1GAFS0020,1.38366995262863
US1GAFT0019,1.41901914540753
US1GAFY0001,1.16365471508215
US1GAHT0002,1.2509948933144
US1GAJN0006,1.2100831304605
US1GAMI0005,1.25560072014085
US1GAMN0010,1.08915914602435
US1GAOC0009,1.29796246453407
US1GAOG0012,1.26936781341168
US1GATG0001,0.939776217018499
US1GATH0004,1.29214614038818
US1GATP0001,1.29979604897092
US1IACL0003,1.02326285142632
US1IACL0004,1.02123180473944
US1IACN0005,1.0879825155768
US1IACS0005,0.960976221219455
US1IAGT0001,0.987860924375407
US1IAPK0037,1.08752959650569
US1IAPK0068,1.02981141103794
US1IAPT0013,0.938094307655337
US1IASR0002,1.27801741041677
US1IASR0019,1.18820396583725
US1IAST0004,1.01218725001249
US1IAST0008,0.979316011865459
US1IAST0030,0.984652579934936
US1IATY0002,0.927092398311359
US1IAWB0003,1.47381524090741
US1IAWB0005,1.34148818580115
US1IDAD0002,-0.274153920250729
US1IDAD0008,-0.248668163145788
US1IDAD0009,-0.17301020359831
US1IDAD0021,-0.120407444147648
US1IDBV0006,0.130839600958811
US1IDCR0001,0.0246926125903716
US1IDCT0001,-0.607166800815192
US1IDCY0015,-0.607660262458563
US1IDID0001,0.580592389268092
US1IDSH0002,1.00817373574136
US1ILBN0014,1.19057702860958
US1ILBU0008,1.06043762319821
US1ILCK0075,1.21192497282303
US1ILCK0121,1.13883195128529
US1ILCK0145,1.22850804812221
US1ILCK0232,1.28644432183803
US1ILCK0282,1.26414191444303
US1ILCN0003,1.19212874601841
US1ILCP0095,1.18639994730781
US1ILCP0111,1.18771228345416
US1ILCW0003,1.43072274800845
US1ILDP0032,1.26170900820232
US1ILDP0101,1.15361286030948
US1ILDP0109,1.2562897681335
US1ILDP0118,1.26094750953622
US1ILDP0127,1.3167252867936
US1ILDP0132,1.12496450770133
US1ILEF0024,1.27298718095799
US1ILGY0001,1.01120982837275
US1ILGY0010,1.05782762917371
US1ILHN0001,1.01413923189326
US1ILHY0012,0.765842865582932
US1ILIR0002,0.760579695538657
US1ILJF0008,1.26709903833277
US1ILJK0014,1.20992280981888
US1ILKD0024,1.08007230476237
US1ILKN0005,1.14432552733306
US1ILKN0095,1.24070904415156
US1ILKX0009,1.03717528498754
US1ILLE0005,1.15479950225242
US1ILLK0016,1.18451044171381
US1ILLK0042,1.21655461072177
US1ILLK0069,1.27576819669302
US1ILLK0100,1.15716857011737
US1ILLS0017,1.00758503870709
US1ILLS0034,1.08816362578285
US1ILLV0006,0.913275437752396
US1ILMCD007,1.08879725332159
US1ILMCH049,1.17625343831605
US1ILMCL002,0.878600030451453
US1ILMCL004,0.836525763405293
US1ILMCL017,0.935671596194872
US1ILMCL038,0.841984228848231
US1ILMD0033,1.17865499634165
US1ILMD0036,0.960359064236278
US1ILMG0006,0.960770544542465
US1ILMP0004,1.00197506385437
US1ILMP0010,1.10138621555083
US1ILPR0008,1.02287630329627
US1ILPT0013,0.975978798877977
US1ILRI0003,1.0709021350452
US1ILSC0003,1.25314691935438
US1ILSC0009,1.22701180812972
US1ILSC0011,1.27155608064972
US1ILSC0016,1.26512859434547
US1ILSH0003,1.31268254377664
US1ILTZ0001,0.990460146072687
US1ILTZ0023,0.944700528923221
US1ILVR0004,1.2171915027105
US1ILWD0005,1.1716828565446
US1ILWL0025,1.08752959650569
US1ILWL0046,1.05455552790435
US1ILWL0051,1.17151625929307
US1ILWL0097,1.14261202451491
US1ILWM0004,1.34821278385113
US1ILWN0008,1.26109985566692
US1ILWN0026,1.29553697365331
US1INAL0005,1.11593450727247
US1INBR0005,1.25076404417328
US1INCK0018,1.56097027689188
US1INCL0014,1.12635993789462
US1INCR0009,1.12382928511947
US1INCY0004,1.27734317733134
US1INDB0001,1.51648516675086
US1INDV0001,1.29840283151366
US1INEL0007,1.13226888800372
US1INEL0008,1.09132775625348
US1INEL0039,1.13339457544129
US1INEL0048,1.16365471508215
US1INFD0023,1.50979578262327
US1INHM0059,1.21136477113578
US1INHN0011,1.20211624327283
US1INHR0017,1.47885148788684
US1INHS0008,1.17989492210497
US1INHS0021,1.200499035837
US1INHY0001,1.20574542585206
US1INHY0016,1.22937327018429
US1INJF0001,1.40057364557762
US1INJH0022,1.24945489147004
US1INJS0007,1.03211246670331
US1INJS0031,0.991059008252478
US1INJS0032,0.973036874362019
US1INKS0041,1.18327622919033
US1INLK0024,1.04552527182653
US1INLP0028,1.25383765962513
US1INMG0014,1.30520383765398
US1INML0006,1.06748774516418
US1INMM0004,0.977395946599712
US1INMT0003,1.40183163230293
US1INNB0011,1.01997241973404
US1INNB0031,1.00266570568539
US1INOW0009,1.37961890394488
US1INRP0004,1.36207878526703
US1INSJ0028,1.12313004551402
US1INSJ0034,1.21152486078632
US1INTP0022,1.16792768878227
US1INWK0005,1.43187918886974
US1INWK0012,1.37064840546258
US1INWL0011,1.17284826082201
US1INWY0017,1.10726648908761
US1KSBB0017,0.859777271297453
US1KSBU0014,0.871315860853947
US1KSBU0025,1.03593583209492
US1KSCA0007,0.436345373888791
US1KSCA0009,0.612420995641443
US1KSCA0012,0.688431779434707
US1KSCD0003,0.578484272239806
US1KSDC0003,0.218617193764078
US1KSEL0037,0.566962010137401
US1KSEL0055,0.478202453722321
US1KSEW0002,0.431817327141386
US1KSEW0009,0.737061164144976
US1KSFO0003,0.313750606635144
US1KSFO0013,0.501263927062207
US1KSFO0033,0.33435786774125
US1KSFO0059,0.449464843954964
US1KSGO0001,0.415450925751379
US1KSGO0007,0.789434400012097
US1KSGY0004,0.339156801991882
US1KSHM0018,0.0415958885354049
US1KSJW0001,0.75225262244121
US1KSKE0017,0.237661312700428
US1KSKW0006,0.631471939832389
US1KSME0010,0.544291596720065
US1KSMG0008,1.05521080525052
US1KSMN0012,0.496693982761533
US1KSMP0002,0.581945264333511
US1KSNS0005,0.547095336874495
US1KSNS0006,0.194124388387412
US1KSOB0005,0.737318398873083
US1KSOB0008,0.51629451306009
US1KSOS0004,0.567876504942789
US1KSOS0006,0.668793892113055
US1KSRC0002,0.625593365300615
US1KSRL0020,0.928368044280028
US1KSRN0007,0.628178459372719
US1KSRN0019,0.588383858111865
US1KSRN0025,0.63004132442387
US1KSRN0030,0.74065644279941
US1KSSA0014,0.495056785277303
US1KSSG0002,0.666863921842089
US1KSSG0003,0.586740717851216
US1KSSG0020,0.618377285496072
US1KSSG0052,0.515492137986953
US1KSSG0069,0.734356196951767
US1KSSG0095,0.786500412577309
US1KSSG0097,0.671132430904913
US1KSSG0124,0.676340062243564
US1KSSG0126,0.591662061017859
US1KSSH0016,0.298310869996311
US1KSSM0002,0.463091353557177
US1KSTH0017,0.381341330116482
US1KSTR0008,0.368964705888638
US1KSWB0005,0.461567608235693
US1KYAL0004,1.40895238501247
US1KYAL0014,1.41393306245607
US1KYBE0005,1.45190337762117
US1KYCS0001,1.6736235487345
US1KYCS0004,1.56266184763637
US1KYDV0003,1.29847620716032
US1KYME0008,1.50586790755006
US1KYNL0004,1.51323486102025
US1KYTB0005,1.4185637571812
US1KYTD0002,1.50985517739061
US1KYWR0017,1.34849199647336
US1LACD0019,1.06610020504979
US1LACD0026,1.42246037206093
US1LACT0001,1.09744673512243
US1LAOC0001,1.29634612445695
US1LARP0007,1.21280465619376
US1LAST0008,1.46428782412312
US1LAST0010,1.3927920227252
US1LATG0010,1.47829996659333
US1LAWF0004,1.43258524493425
US1MABA0003,1.2432710578972
US1MABA0030,1.22464475636964
US1MABA0033,1.20381150099467
US1MABA0059,1.42879236969843
US1MABE0010,1.36578987467497
US1MABR0008,1.42685825781964
US1MABR0014,1.15691500970524
US1MAES0004,1.20445655826587
US1MAES0012,1.16029054033652
US1MAES0020,1.25237887016147
US1MAES0041,1.23540895380222
US1MAFR0010,1.44944583203823
US1MAFR0017,1.49453379323418
US1MAMD0012,1.37677337356957
US1MAMD0088,1.25682536629467
US1MAMD0106,1.30818750249523
US1MANF0001,1.31542761521074
US1MAWR0001,1.30396409273676
US1MAWR0043,1.36729786042924
US1MDAL0002,1.47977001463462
US1MDBL0028,1.54944816968446
US1MDBL0035,1.48019837189112
US1MDBL0038,1.51595402093885
US1MDFR0021,1.45823985856081
US1MDFR0030,1.62913511566187
US1MDGR0009,1.50401765783543
US1MDHR0023,1.46291932428277
US1MDHW0003,1.48233741013987
US1MDHW0018,1.50568900067062
US1MDMG0005,1.30286892232832
US1MDMG0017,1.29766877877572
US1MDMG0029,1.39725557232303
US1MDMG0054,1.34555636844773
US1MDMG0115,1.30934944888595
US1MDPG0049,1.37289858540353
US1MDSM0001,1.41804305943447
US1MDWR0014,1.46129958807019
US1MEHN0002,1.2920722987784
US1MELN0021,1.18844971640166
US1MESM0003,1.18615369243277
US1MESM0010,1.10708880607364
US1MEWL0008,1.28026157652918
US1MEWS0031,1.31643706082245
US1MIBN0003,1.37711255208247
US1MIBN0004,1.35724752457573
US1MICT0002,0.963133276136259
US1MIGR0001,0.930278467276693
US1MIHL0001,1.06693296012915
US1MIIN0001,1.1247026476204
US1MIIS0005,1.00019693437274
US1MIKN0053,1.23681465493177
US1MIMB0009,0.931973562501942
US1MIME0010,1.10913025709994
US1MIOD0003,0.904936189771229
US1MIOW0002,1.12966630130001
US1MIOW0044,1.1754239757602
US1MISC0003,0.883945254759431
US1MIWS0031,0.958814503356694
US1MIWY0043,1.12173009778341
US1MNCG0001,0.75225262244121
US1MNCV0022,0.882166686038028
US1MNDD0003,0.833259692614418
US1MNGH0003,1.01861438285834
US1MNGH0004,0.98665900115379
US1MNHN0181,0.851322010686929
US1MNKD0003,0.607893788201214
US1MNMK0012,0.686133394051938
US1MNML0007,0.741809328343105
US1MNMR0004,0.64057973012828
US1MNMR0013,0.574557367933622
US1MNMT0006,1.17948178431764
US1MNOL0018,0.981836809772026
US1MNRC0011,0.81688615996918
US1MNSL0082,0.662715685805081
US1MOBN0002,0.761207717916895
US1MOBN0042,0.662299914196292
US1MOBN0050,0.766342678163623
US1MOBN0063,0.728794519290183
US1MOBS0004,0.920796693794861
US1MOBY0003,1.07485561787585
US1MOBY0005,0.985957211561601
US1MOBY0025,1.06146111712333
US1MOCW0012,0.770332210945526
US1MOCY0016,0.731773217341843
US1MODK0001,0.513724643351507
US1MODT0007,1.19977043835486
US1MOFSA001,0.835127324766948
US1MOFSA017,1.24582652449871
US1MOFSA019,0.742960886272165
US1MOFSA029,1.00876208641533
US1MOFSA037,0.884722384967845
US1MOFSA039,0.84660637712812
US1MOFSA053,0.734098199014319
US1MOFSA065,1.12234281608347
US1MOFSA089,0.738988813652756
US1MOFSA125,1.01501638218584
US1MOFSA131,0.952715978072637
US1MOFSA141,0.899920915412343
US1MOFSA147,0.744621910100046
US1MOFSA163,0.86488424488928
US1MOFSA173,0.739373898055179
US1MOFSA199,0.678797401364079
US1MOFSA227,0.855101434529466
US1MOGR0074,1.11813376041313
US1MOGY0003,0.677705996071568
US1MOHL0041,1.05436822691111
US1MOHN0009,1.02393895132169
US1MOJH0001,0.663269779183989
US1MOLD0021,1.04173846430976
US1MOMC0002,0.759196656404515
US1MOMY0002,0.789190229579923
US1MOPL0013,0.912412252545584
US1MOPL0014,0.930702510535458
US1MOPL0019,0.961490227912859
US1MOPS0002,0.868048804492243
US1MOSC0005,1.37995711884985
US1MOSE0015,1.10183290336815
US1MOSG0004,1.32946796046866
US1MOSN0002,0.736932521963028
US1MOTY0012,1.15868858392126
US1MOWB0005,1.0709021350452
US1MOWR0008,0.865336938423493
US1MSCH0003,1.46646113057635
US1MSGD0003,1.50018692351663
US1MSLD0008,1.25207148523628
US1MSLD0009,1.43322668177471
US1MSPN0001,1.58119330003012
US1MSRN0002,1.44197318628451
US1MSTT0001,1.5729746842448
US1MSWN0002,1.27471682981936
US1MSWR0002,1.38528578816501
US1MTDL0001,0.48352073117357
US1MTDW0002,0.0637821868017562
US1MTGN0011,0.576522747657654
US1MTGR0006,-0.0146225188675418
US1MTGV0002,0.295314164127705
US1MTLK0011,0.0874593053285862
US1MTMH0004,0.173998485464949
US1MTPK0007,0.890917780378864
US1MTPR0001,0.271421551580001
US1MTRT0005,-0.440340437422177
US1NCAS0022,1.77285428856851
US1NCBC0004,1.72683855718673
US1NCBC0005,1.21886141681969
US1NCBC0014,1.28666708033162
US1NCBC0041,1.43457236138568
US1NCBC0064,1.18302920378663
